"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"2","0.004667000","10.10.12.223","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"3","0.008009000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"4","0.009775000","Giga-Byt_3f:15:ae","Broadcast","ARP","60","Who has 10.10.11.20?  Tell 10.10.12.219"
"5","0.016045000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"6","0.017040000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M29.QHLOURY.COM<00>"
"7","0.028822000","10.10.10.179","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"8","0.037956000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"9","0.045320000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"10","0.047179000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M9.XTHAIMS.NET<00>"
"11","0.052708000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"12","0.060424000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"13","0.063746000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M41.BQPTHDH.CC<00>"
"14","0.068109000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"15","0.073666000","fe80::7a45:c4ff:fe29:fca","ff02::1:ff29:fca","ICMPv6","86","Multicast Listener Report"
"16","0.075472000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"17","0.078435000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M2.CCEOGNR.COM<00>"
"18","0.082821000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"19","0.090185000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"20","0.094045000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M42.RBHRZMR.IN<00>"
"21","0.103962000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M7.RNRTIZY.COM<00>"
"22","0.114689000","Cisco_ea:86:08","Spanning-tree-(for-bridges)_00","STP","60","Conf. TC + Root = 0/0/00:07:4f:12:34:c0  Cost = 29  Port = 0x8008"
"23","0.115205000","fe80::7a45:c4ff:fe29:12ba","ff02::1:ff29:12ba","ICMPv6","86","Multicast Listener Report"
"24","0.116339000","fe80::9b5:ff6:dcb:2b5e","ff02::1:ffcb:2b5e","ICMPv6","86","Multicast Listener Report"
"25","0.125339000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M36.ANDHTTZ.COM<00>"
"26","0.127816000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"27","0.131010000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M6.CDYXWYA.COM<00>"
"28","0.136086000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"29","0.139569000","64:cc:2e:18:b3:73","Broadcast","ARP","60","Who has 10.10.14.34?  Tell 10.10.11.65"
"30","0.144373000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"31","0.152880000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"32","0.161385000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"33","0.165433000","10.10.13.27","224.0.0.251","MDNS","86","Standard query 0x6b25  PTR 192.168.1.139.in-addr.arpa, ""QM"" question"
"34","0.166461000","fe80::a80b:e8a0:2dac:6cd1","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"35","0.170225000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"36","0.175696000","10.10.13.27","224.0.0.251","MDNS","86","Standard query 0x6b26  PTR 192.168.1.139.in-addr.arpa, ""QM"" question"
"37","0.178496000","fe80::7a45:c4ff:fe29:12e6","ff02::1:ff29:12e6","ICMPv6","86","Multicast Listener Report"
"38","0.179001000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"39","0.185277000","fe80::59bc:b4ed:1cd7:a08a","ff02::1:ffd7:a08a","ICMPv6","86","Multicast Listener Report"
"40","0.187575000","fe80::21e1:a200:ff2e:5b58","ff02::c","SSDP","208","M-SEARCH * HTTP/1.1 "
"41","0.187607000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"42","0.196905000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"43","0.201390000","fe80::9449:6da2:36f9:b02f","ff02::1:fff9:b02f","ICMPv6","86","Multicast Listener Report"
"44","0.203479000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M13.SDACTDP.ME<00>"
"45","0.205231000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"46","0.213510000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"47","0.219018000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M37.WZMWQZA.COM<00>"
"48","0.221210000","fe80::9824:6f1d:4757:6445","ff02::1:ff57:6445","ICMPv6","86","Multicast Listener Report"
"49","0.221769000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"50","0.230130000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"51","0.232700000","fe80::fabc:12ff:fe90:58f3","ff02::1:ff90:58f3","ICMPv6","86","Multicast Listener Report"
"52","0.234685000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M39.ZUXQSFY.COM<00>"
"53","0.238433000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"54","0.246902000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"55","0.250969000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M25.XXILMBZ.NET<00>"
"56","0.255417000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"57","0.257304000","fe80::84bd:4f03:d16d:7571","ff02::1:ff6d:7571","ICMPv6","86","Multicast Listener Report"
"58","0.279089000","fe80::528f:4cff:feac:e5b3","ff02::fb","ICMPv6","86","Multicast Listener Report"
"59","0.297811000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M35.OARMDEJ.ORG<00>"
"60","0.306540000","Dell_06:25:04","Broadcast","ARP","60","Who has 10.10.11.202?  Tell 10.10.11.206"
"61","0.308926000","fe80::726d:ecff:fe02:230","ff02::1:ff02:230","ICMPv6","86","Multicast Listener Report"
"62","0.310568000","fe80::725b:60a7:3203:c94c","ff02::fb","MDNS","93","Standard query 0x0000  A linux-4.local, ""QM"" question"
"63","0.311448000","10.10.12.55","224.0.0.251","MDNS","73","Standard query 0x0000  A linux-4.local, ""QM"" question"
"64","0.311834000","10.10.10.63","224.0.0.251","MDNS","83","Standard query response 0x0000  A, cache flush 10.10.10.63"
"65","0.316197000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M24.CZHILNI.COM<00>"
"66","0.319669000","fe80::82a2:2a19:e9cb:6d3e","ff02::1:ffcb:6d3e","ICMPv6","86","Multicast Listener Report"
"67","0.329454000","fe80::7a45:c4ff:fe29:1315","ff02::1:ff29:1315","ICMPv6","86","Multicast Listener Report"
"68","0.337929000","10.10.10.179","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"69","0.342457000","fe80::1e17:cef2:ab41:a1dc","ff02::fb","ICMPv6","86","Multicast Listener Report"
"70","0.344053000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M12.FAYIADD.COM<00>"
"71","0.351289000","fe80::ca1f:66ff:fe05:e0bc","ff02::1:ff05:e0bc","ICMPv6","86","Multicast Listener Report"
"72","0.359236000","10.10.15.201","10.10.15.255","NBNS","92","Name query NB WIN-JJVQTFUFFR8<00>"
"73","0.359675000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M30.UWFZESF.COM<00>"
"74","0.359720000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M26.CHANNOJ.COM<00>"
"75","0.359849000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M33.MUZROJW.ORG<00>"
"76","0.360466000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M5.AZAOBRM.COM<00>"
"77","0.361594000","fe80::1812:4a3b:3cf3:97f0","ff02::1:fff3:97f0","ICMPv6","86","Multicast Listener Report"
"78","0.399164000","fe80::c85c:c487:548c:3ce8","ff02::1:ff8c:3ce8","ICMPv6","86","Multicast Listener Report"
"79","0.409201000","10.10.10.37","224.0.0.251","MDNS","1476","Standard query 0x0000  SRV SHUBHAM-PC Web-based Configuration._http._tcp.local, ""QM"" question AAAA edlab-03.local, ""QM"" question A edlab-03.local, ""QM"" question TXT EDLAB-03 Web-based Configuration._http._tcp.local, ""QM"" question SRV EDLAB-03 Web-based Configuration._http._tcp.local, ""QM"" question AAAA BRN30055C83BDAB.local, ""QM"" question A BRN30055C83BDAB.local, ""QM"" question TXT Brother DCP-L2540DW series._http._tcp.local, ""QM"" question SRV Brother DCP-L2540DW series._http._tcp.local, ""QM"" question AAAA switch319e11.local, ""QM"" question A switch319e11.local, ""QM"" question TXT switch319e11._http._tcp.local, ""QM"" question SRV switch319e11._http._tcp.local, ""QM"" question AAAA PICT-NI18.local, ""QM"" question A PICT-NI18.local, ""QM"" question TXT PICT-NI18 Web-based Configuration (2)._http._tcp.local, ""QM"" question SRV PICT-NI18 Web-based Configuration (2)._http._tcp.local, ""QM"" question AAAA edlab-10.local, ""QM"" question A edlab-10.local, ""QM"" question TXT EDLAB-10 Web-based Configuration._http._tcp.local, ""QM"" question SRV EDLAB-10 Web-based Configuration._http._tcp.local, ""QM"" question AAAA edlab-02.local, ""QM"" question A edlab-02.local, ""QM"" question TXT EDLAB-02 Web-based Configuration._http._tcp.local, ""QM"" question SRV EDLAB-02 Web-based Configuration._http._tcp.local, ""QM"" question AAAA PICT-NI16.local, ""QM"" question A PICT-NI16.local, ""QM"" question TXT PICT-NI16 Web-based Configuration._http._tcp.local, ""QM"" question SRV PICT-NI16 Web-based Configuration._http._tcp.local, ""QM"" question AAAA edlab-09.local, ""QM"" question A edlab-09.local, ""QM"" question TXT EDLAB-09 Web-based Configuration._http._tcp.local, ""QM"" question SRV EDLAB-09 Web-based Configuration._http._tcp.local, ""QM"" question AAAA projectlab-PC.local, ""QM"" question A projectlab-PC.local, ""QM"" question TXT PROJECTLAB-PC Web-based Configuration._http._tcp.local, ""QM"" question SRV PROJECTLAB-PC Web-based Configuration._http._tcp.local, ""QM"" question AAAA Deathstar159.local, ""QM"" question A Deathstar159.local, ""QM"" question TXT GCDWebServer._http._tcp.local, ""QM"" question SRV GCDWebServer._http._tcp.local, ""QM"" question AAAA PICT-NI01.local, ""QM"" question A PICT-NI01.local, ""QM"" question TXT PICT-NI01 Web-based Configuration._http._tcp.local, ""QM"" question SRV PICT-NI01 Web-based Configuration._http._tcp.local, ""QM"" question AAAA nllab-02.local, ""QM"" question A nllab-02.local, ""QM"" question TXT pict's remote desktop on nllab-02._http._tcp.local, ""QM"" question SRV pict's remote desktop on nllab-02._http._tcp.local, ""QM"" question AAAA edlab-06.local, ""QM"" question A edlab-06.local, ""QM"" question TXT EDLAB-06 Web-based Configuration._http._tcp.local, ""QM"" question SRV EDLAB-06 Web-based Configuration._http._tcp.local, ""QM"" question AAAA Ashwin.local, ""QM"" question A Ashwin.local, ""QM"" question TXT ASHWIN Web-based Configuration._http._tcp.local, ""QM"" question SRV ASHWIN Web-based Configuration._http._tcp.local, ""QM"" question AAAA DESKTOP-3DPOFVA.local, ""QM"" question A DESKTOP-3DPOFVA.local, ""QM"" question TXT DESKTOP-3DPOFVA Web-based Configuration._http._tcp.local, ""QM"" question SRV DESKTOP-3DPOFVA Web-based Configuration._http._tcp.local, ""QM"" question AAAA PICT-NI06.local, ""QM"" question A PICT-NI06.local, ""QM"" question TXT PICT-NI06 Web-based Configuration._http._tcp.local, ""QM"" question SRV PICT-NI06 Web-based Configuration._http._tcp.local, ""QM"" question AAAA edlab-04.local, ""QM"" question A edlab-04.local, ""QM"" question TXT EDLAB-04 Web-based Configuration._http._tcp.local, ""QM"" question SRV EDLAB-04 Web-based Configuration._http._tcp.local, ""QM"" question AAAA PICT-NI09.local, ""QM"" question A PICT-NI09.local, ""QM"" question TXT PICT-NI09 Web-based Configuration._http._tcp.local, ""QM"" question SRV PICT-NI09 Web-based Configuration._http._tcp.local, ""QM"" question A PICT-NI02.local, ""QM"" question AAAA PICT-NI02.local, ""QM"" question TXT PICT-NI02 Web-based Configuration._http._tcp.local, ""QM"" question SRV PICT-NI02 Web-based Configuration._http._tcp.local, ""QM"" question AAAA PICT-NI07.local, ""QM"" question A PICT-NI07.local, ""QM"" question TXT PICT-NI07 Web-based C"
"80","0.409239000","10.10.10.37","224.0.0.251","MDNS","1485","Standard query 0x0000 "
"81","0.409256000","10.10.12.169","224.0.0.251","MDNS","140","Standard query response 0x0000  AAAA fe80::e91e:c918:5a64:f3c7 A 10.10.12.169"
"82","0.409363000","10.10.12.2","224.0.0.251","MDNS","122","Standard query response 0x0000  AAAA fe80::d9e1:d7c2:2d7:c32a A 10.10.12.2"
"83","0.411809000","10.10.10.37","224.0.0.251","MDNS","1480","Standard query 0x0000 "
"84","0.411853000","10.10.10.37","224.0.0.251","MDNS","189","Standard query 0x0000 "
"85","0.413356000","10.10.10.37","224.0.0.251","MDNS","1464","Standard query 0x0000  TXT SHUBHAM-PC Web-based Configuration._http._tcp.local, ""QM"" question TXT EDLAB-05 Web-based Configuration._http._tcp.local, ""QM"" question SRV EDLAB-05 Web-based Configuration._http._tcp.local, ""QM"" question AAAA PICT-NI14.local, ""QM"" question A PICT-NI14.local, ""QM"" question TXT PICT-NI14 Web-based Configuration._http._tcp.local, ""QM"" question SRV PICT-NI14 Web-based Configuration._http._tcp.local, ""QM"" question AAAA PICT-NI19.local, ""QM"" question A PICT-NI19.local, ""QM"" question TXT PICT-NI19 Web-based Configuration (2)._http._tcp.local, ""QM"" question SRV PICT-NI19 Web-based Configuration (2)._http._tcp.local, ""QM"" question AAAA NPI1432DA.local, ""QM"" question A NPI1432DA.local, ""QM"" question TXT HP LaserJet Pro MFP M226dw (1432DA)._http._tcp.local, ""QM"" question SRV HP LaserJet Pro MFP M226dw (1432DA)._http._tcp.local, ""QM"" question AAAA EPSON08D946.local, ""QM"" question A EPSON08D946.local, ""QM"" question TXT EPSON M200 Series._http._tcp.local, ""QM"" question SRV EPSON M200 Series._http._tcp.local, ""QM"" question AAAA PICT-NI08.local, ""QM"" question A PICT-NI08.local, ""QM"" question TXT PICT-NI08 Web-based Configuration._http._tcp.local, ""QM"" question SRV PICT-NI08 Web-based Configuration._http._tcp.local, ""QM"" question AAAA edlab-07.local, ""QM"" question A edlab-07.local, ""QM"" question TXT EDLAB-07 Web-based Configuration._http._tcp.local, ""QM"" question SRV EDLAB-07 Web-based Configuration._http._tcp.local, ""QM"" question AAAA edlab-08.local, ""QM"" question A edlab-08.local, ""QM"" question TXT EDLAB-08 Web-based Configuration._http._tcp.local, ""QM"" question SRV EDLAB-08 Web-based Configuration._http._tcp.local, ""QM"" question AAAA PICT-NI12.local, ""QM"" question A PICT-NI12.local, ""QM"" question TXT PICT-NI12 Web-based Configuration._http._tcp.local, ""QM"" question SRV PICT-NI12 Web-based Configuration._http._tcp.local, ""QM"" question AAAA admin-PC.local, ""QM"" question A admin-PC.local, ""QM"" question TXT ADMIN-PC Web-based Configuration._http._tcp.local, ""QM"" question SRV ADMIN-PC Web-based Configuration._http._tcp.local, ""QM"" question AAAA shubham-PC.local, ""QM"" question A shubham-PC.local, ""QM"" question"
"86","0.413390000","10.10.10.37","224.0.0.251","MDNS","503","Standard query 0x0000 "
"87","0.423085000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M19.AQFYRGB.IN<00>"
"88","0.426834000","fe80::219:d1ff:fe45:fb50","ff02::1:ff45:fb50","ICMPv6","86","Multicast Listener Report"
"89","0.430849000","fe80::225:64ff:fe93:c472","ff02::1:ff93:c472","ICMPv6","86","Multicast Listener Report"
"90","0.434138000","10.10.11.173","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"91","0.438598000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M11.CULMKZY.NET<00>"
"92","0.459132000","fe80::4535:877d:e8bc:92a8","ff02::1:ff75:b246","ICMPv6","86","Neighbor Solicitation for fe80::f4f1:e51e:6975:b246 from f4:8e:38:9d:86:5c"
"93","0.469058000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M32.IFMPDOD.COM<00>"
"94","0.493957000","fe80::f68e:38ff:fe87:a660","ff02::1:ff87:a660","ICMPv6","86","Multicast Listener Report"
"95","0.495494000","fe80::ad2c:5493:ba24:21cf","ff02::1:ff24:21cf","ICMPv6","86","Multicast Listener Report"
"96","0.497790000","10.10.10.166","224.0.0.251","MDNS","123","Standard query response 0x0000  AAAA, cache flush fe80::7a45:c4ff:fe27:958e"
"97","0.498586000","10.10.11.234","224.0.0.251","MDNS","199","Standard query response 0x0000  TXT SRV 0 0 80 switch319e11.local"
"98","0.503204000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M38.OQPXNQN.IN<00>"
"99","0.515887000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M16.XRUOGMA.COM<00>"
"100","0.517943000","10.10.16.239","224.0.0.251","MDNS","86","Standard query response 0x0000 "
"101","0.545408000","10.10.12.6","224.0.0.252","LLMNR","75","Standard query 0x414a  AAAA WIN-JJVQTFUFFR8"
"102","0.548701000","fe80::f68e:38ff:fe87:a56a","ff02::1:ff87:a56a","ICMPv6","86","Multicast Listener Report"
"103","0.562760000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M3.MABIAJE.ME<00>"
"104","0.570383000","10.10.14.63","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"105","0.578383000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M22.OSZMMAE.NET<00>"
"106","0.595906000","cc:98:91:37:97:53","Broadcast","0x8899","60","Ethernet II"
"107","0.602004000","10.10.10.90","224.0.0.252","IGMPv2","64","Membership Report group 224.0.0.252"
"108","0.607667000","fe80::6d1e:15f1:129d:2127","ff02::1:ff75:b246","ICMPv6","86","Neighbor Solicitation for fe80::f4f1:e51e:6975:b246 from 00:27:0e:26:d2:3c"
"109","0.609811000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M10.AMRJCAD.COM<00>"
"110","0.625265000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M14.RODLAGA.NET<00>"
"111","0.632130000","8c:ec:4b:5d:26:e9","Broadcast","ARP","60","Who has 10.10.14.227?  Tell 10.10.13.117"
"112","0.641237000","fe80::f68e:38ff:fe87:a57e","ff02::1:ff87:a57e","ICMPv6","86","Multicast Listener Report"
"113","0.643034000","fe80::d452:93c9:5a22:ea97","ff02::1:ff22:ea97","ICMPv6","86","Multicast Listener Report"
"114","0.648797000","Dell_b2:39:6a","Broadcast","ARP","60","Who has 10.10.14.252?  Tell 10.10.15.17"
"115","0.651763000","10.10.12.6","224.0.0.252","LLMNR","75","Standard query 0x414a  AAAA WIN-JJVQTFUFFR8"
"116","0.657658000","10.10.10.37","224.0.0.251","MDNS","1453","Standard query 0x0000  PTR _pgpkey-hkp._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _https._tcp.local, ""QM"" question PTR _http._tcp.local, ""QM"" question"
"117","0.657698000","10.10.10.37","224.0.0.251","MDNS","166","Standard query 0x0000 "
"118","0.657706000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M20.UIEBIUA.ME<00>"
"119","0.674994000","SamsungE_ac:5a:12","Broadcast","ARP","60","Who has 192.168.9.254?  Tell 192.168.9.244"
"120","0.682633000","fe80::755a:48ef:c16e:8340","ff02::1:ff6e:8340","ICMPv6","86","Multicast Listener Report"
"121","0.687799000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M15.TZJCKQC.COM<00>"
"122","0.699554000","Dell_06:32:65","Broadcast","ARP","60","Who has 10.10.13.117?  Tell 10.10.11.253"
"123","0.719024000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M27.TLWOUEA.BIZ<00>"
"124","0.719111000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M0.YWWYFIM.BIZ<00>"
"125","0.729396000","192.168.0.1","224.0.0.1","IGMPv2","60","Membership Query, general"
"126","0.732921000","fe80::6600:6aff:fe8c:c887","ff02::1:ff8c:c887","ICMPv6","86","Multicast Listener Report"
"127","0.734824000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M18.HNAJPLS.COM<00>"
"128","0.742173000","fe80::a02:5ef7:7077:50be","ff02::fb","ICMPv6","86","Multicast Listener Report"
"129","0.744245000","Private_10:03:a9","Broadcast","ARP","60","Who has 10.10.10.0?  Tell 10.10.10.201"
"130","0.747460000","fe80::f54e:9357:249f:de62","ff02::1:ff9f:de62","ICMPv6","86","Multicast Listener Report"
"131","0.765950000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M29.QHLOURY.COM<00>"
"132","0.797207000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M9.XTHAIMS.NET<00>"
"133","0.812746000","10.10.11.186","224.0.0.251","MDNS","86","Standard query response 0x0000 "
"134","0.812798000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M41.BQPTHDH.CC<00>"
"135","0.829370000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M2.GUEGYRO.COM<00>"
"136","0.832832000","10.10.13.117","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"137","0.840419000","10.10.15.54","255.255.255.255","DHCP","342","DHCP Inform   - Transaction ID 0x48eae68a"
"138","0.842518000","10.10.11.253","224.0.0.251","MDNS","86","Standard query response 0x0000 "
"139","0.844089000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M7.RNRTIZY.COM<00>"
"140","0.844726000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M42.XGZGXHB.IN<00>"
"141","0.848731000","fe80::f4:8fe2:dc75:44f3","ff02::fb","MDNS","93","Standard query 0x0000  A linux-4.local, ""QM"" question"
"142","0.848891000","10.10.10.137","224.0.0.251","MDNS","73","Standard query 0x0000  A linux-4.local, ""QM"" question"
"143","0.849341000","10.10.10.63","224.0.0.251","MDNS","83","Standard query response 0x0000  A, cache flush 10.10.10.63"
"144","0.853700000","10.10.11.171","10.10.15.255","BROWSER","225","Browser Election Request"
"145","0.853727000","10.10.11.171","10.10.15.255","BROWSER","216","Get Backup List Request"
"146","0.853736000","10.10.11.171","10.10.15.255","NBNS","92","Name query NB EXAM<1b>"
"147","0.854541000","10.10.14.150","10.10.15.255","NBNS","92","Name query NB MPLAB09<00>"
"148","0.854700000","fe80::c19c:8479:2313:345d","ff02::1:ff13:345d","ICMPv6","86","Multicast Listener Report"
"149","0.854928000","Dell_06:4a:44","Broadcast","ARP","60","Who has 10.10.14.150?  Tell 10.10.11.171"
"150","0.856144000","48:4d:7e:c5:47:29","Broadcast","ARP","60","Who has 10.10.11.171?  Tell 10.10.14.150"
"151","0.875332000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M6.CDYXWYA.COM<00>"
"152","0.876152000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M36.OIEHLBP.ORG<00>"
"153","0.901321000","fe80::1262:ebff:fe11:18a5","ff02::1:ffc6:1e6e","ICMPv6","86","Neighbor Solicitation for fe80::134c:d724:57c6:1e6e from 10:62:eb:11:18:a5"
"154","0.919840000","10.10.11.194","239.255.255.250","IGMPv2","64","Membership Report group 239.255.255.250"
"155","0.931676000","10.10.14.112","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"156","0.953458000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M13.SDACTDP.ME<00>"
"157","0.969714000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M37.SENMMPX.COM<00>"
"158","0.984668000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M39.ZUXQSFY.COM<00>"
"159","0.988628000","fe80::347c:d5f3:d76a:61d9","ff02::c","ICMPv6","86","Multicast Listener Report"
"160","0.991657000","Giga-Byt_3f:15:ae","Broadcast","ARP","60","Who has 10.10.11.20?  Tell 10.10.12.219"
"161","0.998928000","fe80::ce61:e5ff:feec:f843","ff02::2","ICMPv6","86","Multicast Listener Report"
"162","1.000331000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M25.XXILMBZ.NET<00>"
"163","1.002033000","10.10.10.64","10.10.15.255","NBNS","92","Name query NB VLSI01<20>"
"164","1.014883000","fe80::c611:6a20:2216:9f7e","ff02::1:ff16:9f7e","ICMPv6","86","Multicast Listener Report"
"165","1.047245000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M35.OARMDEJ.ORG<00>"
"166","1.062819000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M24.CZHILNI.COM<00>"
"167","1.094098000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M12.FAYIADD.COM<00>"
"168","1.095245000","fe80::8ee7:48ff:fe2c:2ec8","ff02::1:ff2c:2ec8","ICMPv6","86","Multicast Listener Report"
"169","1.103120000","fe80::7a45:c4ff:fe29:f18","ff02::1:ff29:f18","ICMPv6","86","Multicast Listener Report"
"170","1.109410000","10.10.15.201","10.10.15.255","NBNS","92","Name query NB WIN-JJVQTFUFFR8<00>"
"171","1.109708000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M5.AZAOBRM.COM<00>"
"172","1.109756000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M33.MUZROJW.ORG<00>"
"173","1.109863000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M26.CHANNOJ.COM<00>"
"174","1.109956000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M30.UWFZESF.COM<00>"
"175","1.115374000","fe80::903f:a015:76d5:a73b","ff02::1:ffd5:a73b","ICMPv6","86","Multicast Listener Report"
"176","1.139541000","fe80::4535:877d:e8bc:92a8","ff02::1:ff75:b246","ICMPv6","86","Neighbor Solicitation for fe80::f4f1:e51e:6975:b246 from f4:8e:38:9d:86:5c"
"177","1.144994000","fe80::1adc:56ff:fef0:b121","ff02::1:fff0:b121","ICMPv6","86","Multicast Listener Report"
"178","1.155007000","192.168.0.1","239.255.255.250","SSDP","307","NOTIFY * HTTP/1.1  "
"179","1.155040000","192.168.0.1","239.255.255.250","SSDP","316","NOTIFY * HTTP/1.1  "
"180","1.156335000","192.168.0.1","239.255.255.250","SSDP","379","NOTIFY * HTTP/1.1  "
"181","1.156357000","192.168.0.1","239.255.255.250","SSDP","371","NOTIFY * HTTP/1.1  "
"182","1.156364000","192.168.0.1","239.255.255.250","SSDP","316","NOTIFY * HTTP/1.1  "
"183","1.157619000","192.168.0.1","239.255.255.250","SSDP","355","NOTIFY * HTTP/1.1  "
"184","1.158954000","192.168.0.1","239.255.255.250","SSDP","387","NOTIFY * HTTP/1.1  "
"185","1.158977000","192.168.0.1","239.255.255.250","SSDP","316","NOTIFY * HTTP/1.1  "
"186","1.160250000","192.168.0.1","239.255.255.250","SSDP","375","NOTIFY * HTTP/1.1  "
